pincode,Districtname,statename,infected,L1-High-Infection-Danger,L2-Moderate-Infection-Danger
144043,Jalandhar,PUNJAB,0,0,0
144044,Jalandhar,PUNJAB,0,0,0
144101,Jalandhar,PUNJAB,0,0,0
144102,Jalandhar,PUNJAB,0,0,0
144103,Jalandhar,PUNJAB,0,0,0
144104,Jalandhar,PUNJAB,0,0,0
144105,Hoshiarpur,PUNJAB,0,0,0
144106,Jalandhar,PUNJAB,0,0,0
144201,Jalandhar,PUNJAB,0,0,0
144202,Hoshiarpur,PUNJAB,0,0,0
144204,Hoshiarpur,PUNJAB,0,0,0
144205,Hoshiarpur,PUNJAB,0,0,0
144206,Hoshiarpur,PUNJAB,0,0,0
144207,Hoshiarpur,PUNJAB,0,0,0
144208,Hoshiarpur,PUNJAB,0,0,0
144209,Hoshiarpur,PUNJAB,0,0,0
144210,Hoshiarpur,PUNJAB,0,0,0
144211,Hoshiarpur,PUNJAB,0,0,0
144212,Hoshiarpur,PUNJAB,0,0,0
144213,Hoshiarpur,PUNJAB,0,0,0
144214,Hoshiarpur,PUNJAB,0,0,0
144216,Hoshiarpur,PUNJAB,0,0,0
144221,Hoshiarpur,PUNJAB,0,0,0
144222,Hoshiarpur,PUNJAB,0,0,0
144223,Hoshiarpur,PUNJAB,0,0,0
144224,Nawanshahr,PUNJAB,0,0,0
144301,Jalandhar,PUNJAB,0,0,0
144302,Jalandhar,PUNJAB,0,0,0
144303,Jalandhar,PUNJAB,0,0,0
144305,Hoshiarpur,PUNJAB,0,0,0
144306,Hoshiarpur,PUNJAB,0,0,0
144311,Jalandhar,PUNJAB,0,0,0
144401,Kapurthala,PUNJAB,0,0,0
144402,Jalandhar,PUNJAB,0,0,0
144403,Jalandhar,PUNJAB,0,0,0
144404,Hoshiarpur,PUNJAB,0,0,0
144405,Jalandhar,PUNJAB,0,0,0
144406,Hoshiarpur,PUNJAB,0,0,0
144407,Jalandhar,PUNJAB,0,0,0
144408,Kapurthala,PUNJAB,0,0,0
144409,Jalandhar,PUNJAB,0,0,0
144410,Jalandhar,PUNJAB,0,0,0
144411,Kapurthala,PUNJAB,0,0,0
144415,Nawanshahr,PUNJAB,0,0,0
144416,Jalandhar,PUNJAB,0,0,0
144417,Nawanshahr,PUNJAB,0,0,0
144418,Jalandhar,PUNJAB,0,0,0
144419,Jalandhar,PUNJAB,0,0,0
144421,Nawanshahr,PUNJAB,0,0,0
144422,Nawanshahr,PUNJAB,0,0,0
144501,Nawanshahr,PUNJAB,0,0,0
144502,Nawanshahr,PUNJAB,0,0,0
144503,Nawanshahr,PUNJAB,0,0,0
144504,Nawanshahr,PUNJAB,0,0,0
144505,Nawanshahr,PUNJAB,0,0,0
144506,Nawanshahr,PUNJAB,0,0,0
144507,Nawanshahr,PUNJAB,0,0,0
144508,Nawanshahr,PUNJAB,0,0,0
144509,Nawanshahr,PUNJAB,0,0,0
144510,Nawanshahr,PUNJAB,0,0,0
144511,Nawanshahr,PUNJAB,0,0,0
144512,Nawanshahr,PUNJAB,0,0,0
144513,Nawanshahr,PUNJAB,0,0,0
144514,Nawanshahr,PUNJAB,0,0,0
144515,Nawanshahr,PUNJAB,0,0,0
144516,Nawanshahr,PUNJAB,0,0,0
144517,Nawanshahr,PUNJAB,0,0,0
144518,Nawanshahr,PUNJAB,0,0,0
144519,Hoshiarpur,PUNJAB,0,0,0
144520,Hoshiarpur,PUNJAB,0,0,0
144521,Nawanshahr,PUNJAB,0,0,0
144522,Nawanshahr,PUNJAB,0,0,0
144523,Hoshiarpur,PUNJAB,0,0,0
144524,Nawanshahr,PUNJAB,0,0,0
144525,Nawanshahr,PUNJAB,0,0,0
144526,Nawanshahr,PUNJAB,0,0,0
144527,Nawanshahr,PUNJAB,0,0,0
144528,Hoshiarpur,PUNJAB,0,0,0
144529,Hoshiarpur,PUNJAB,0,0,0
144530,Hoshiarpur,PUNJAB,0,0,0
144531,Hoshiarpur,PUNJAB,0,0,0
144532,Nawanshahr,PUNJAB,0,0,0
144533,Nawanshahr,PUNJAB,0,0,0
144601,Kapurthala,PUNJAB,0,0,0
144602,Kapurthala,PUNJAB,0,0,0
144603,Jalandhar,PUNJAB,0,0,0
144606,Kapurthala,PUNJAB,0,0,0
144620,Kapurthala,PUNJAB,0,0,0
144621,Kapurthala,PUNJAB,0,0,0
144622,Kapurthala,PUNJAB,0,0,0
144623,Jalandhar,PUNJAB,0,0,0
144624,Kapurthala,PUNJAB,0,0,0
144625,Kapurthala,PUNJAB,0,0,0
144626,Kapurthala,PUNJAB,0,0,0
144628,Kapurthala,PUNJAB,0,0,0
144629,Jalandhar,PUNJAB,0,0,0
144630,Jalandhar,PUNJAB,0,0,0
144631,Kapurthala,PUNJAB,0,0,0
144632,Kapurthala,PUNJAB,0,0,0
144633,Jalandhar,PUNJAB,0,0,0
144701,Jalandhar,PUNJAB,0,0,0
144702,Jalandhar,PUNJAB,0,0,0
144703,Jalandhar,PUNJAB,0,0,0
144801,Jalandhar,PUNJAB,0,0,0
144802,Kapurthala,PUNJAB,0,0,0
144803,Kapurthala,PUNJAB,0,0,0
144804,Kapurthala,PUNJAB,0,0,0
144805,Jalandhar,PUNJAB,0,0,0
144806,Jalandhar,PUNJAB,0,0,0
144819,Kapurthala,PUNJAB,0,0,0
145001,Gurdaspur,PUNJAB,0,0,0
145022,Gurdaspur,PUNJAB,0,0,0
145023,Gurdaspur,PUNJAB,0,0,0
145024,Gurdaspur,PUNJAB,0,0,0
145025,Gurdaspur,PUNJAB,0,0,0
145026,Gurdaspur,PUNJAB,0,0,0
145027,Gurdaspur,PUNJAB,0,0,0
145029,Gurdaspur,PUNJAB,0,0,0
145101,Gurdaspur,PUNJAB,0,0,0
146001,Hoshiarpur,PUNJAB,0,0,0
146021,Hoshiarpur,PUNJAB,0,0,0
146022,Hoshiarpur,PUNJAB,0,0,0
146023,Hoshiarpur,PUNJAB,0,0,0
146024,Hoshiarpur,PUNJAB,0,0,0
146101,Hoshiarpur,PUNJAB,0,0,0
146102,Hoshiarpur,PUNJAB,0,0,0
146103,Hoshiarpur,PUNJAB,0,0,0
146104,Hoshiarpur,PUNJAB,0,0,0
146105,Hoshiarpur,PUNJAB,0,0,0
146106,Hoshiarpur,PUNJAB,0,0,0
146107,Hoshiarpur,PUNJAB,0,0,0
146108,Hoshiarpur,PUNJAB,0,0,0
146109,Hoshiarpur,PUNJAB,0,0,0
146110,Hoshiarpur,PUNJAB,0,0,0
146111,Hoshiarpur,PUNJAB,0,0,0
146112,Hoshiarpur,PUNJAB,0,0,0
146113,Hoshiarpur,PUNJAB,0,0,0
146114,Hoshiarpur,PUNJAB,0,0,0
146115,Nawanshahr,PUNJAB,0,0,0
146116,Hoshiarpur,PUNJAB,0,0,0
147001,Patiala,PUNJAB,0,0,0
147002,Patiala,PUNJAB,0,0,0
147003,Patiala,PUNJAB,0,0,0
147004,Patiala,PUNJAB,0,0,0
147005,Patiala,PUNJAB,0,0,0
147006,Patiala,PUNJAB,0,0,0
147007,Patiala,PUNJAB,0,0,0
147021,Patiala,PUNJAB,0,0,0
147101,Patiala,PUNJAB,0,0,0
147102,Patiala,PUNJAB,0,0,0
147103,Patiala,PUNJAB,0,0,0
147104,Patiala,PUNJAB,0,0,0
147105,Patiala,PUNJAB,0,0,0
147111,Patiala,PUNJAB,0,0,0
147201,Patiala,PUNJAB,0,0,0
147202,Patiala,PUNJAB,0,0,0
147203,Fatehgarh Sahib,PUNJAB,0,0,0
147301,Fatehgarh Sahib,PUNJAB,0,0,0
148001,Sangrur,PUNJAB,0,0,0
148002,Sangrur,PUNJAB,0,0,0
148017,Sangrur,PUNJAB,0,0,0
148018,Sangrur,PUNJAB,0,0,0
148019,Sangrur,PUNJAB,0,0,0
148020,Sangrur,PUNJAB,0,0,0
148021,Sangrur,PUNJAB,0,0,0
148022,Sangrur,PUNJAB,0,0,0
148023,Sangrur,PUNJAB,0,0,0
148024,Barnala,PUNJAB,0,0,0
148025,Barnala,PUNJAB,0,0,0
148026,Sangrur,PUNJAB,0,0,0
148027,Sangrur,PUNJAB,0,0,0
148028,Sangrur,PUNJAB,0,0,0
148029,Sangrur,PUNJAB,0,0,0
148030,Sangrur,PUNJAB,0,0,0
148031,Sangrur,PUNJAB,0,0,0
148033,Sangrur,PUNJAB,0,0,0
148034,Sangrur,PUNJAB,0,0,0
148035,Sangrur,PUNJAB,0,0,0
148100,Barnala,PUNJAB,0,0,0
148101,Barnala,PUNJAB,0,0,0
148102,Barnala,PUNJAB,0,0,0
148103,Barnala,PUNJAB,0,0,0
148104,Barnala,PUNJAB,0,0,0
148105,Barnala,PUNJAB,0,0,0
148106,Barnala,PUNJAB,0,0,0
148107,Barnala,PUNJAB,0,0,0
148108,Barnala,PUNJAB,0,0,0
148109,Barnala,PUNJAB,0,0,0
151001,Bathinda,PUNJAB,0,0,0
151002,Bathinda,PUNJAB,0,0,0
151003,Bathinda,PUNJAB,0,0,0
151004,Bathinda,PUNJAB,0,0,0
151005,Bathinda,PUNJAB,0,0,0
151101,Bathinda,PUNJAB,0,0,0
151102,Bathinda,PUNJAB,0,0,0
151103,Bathinda,PUNJAB,0,0,0
151104,Bathinda,PUNJAB,0,0,0
151105,Bathinda,PUNJAB,0,0,0
151106,Bathinda,PUNJAB,0,0,0
151108,Bathinda,PUNJAB,0,0,0
151111,Bathinda,PUNJAB,0,0,0
151201,Bathinda,PUNJAB,0,0,0
151202,Muktsar,PUNJAB,0,0,0
151203,Faridkot,PUNJAB,0,0,0
151204,Faridkot,PUNJAB,0,0,0
151205,Faridkot,PUNJAB,0,0,0
151206,Bathinda,PUNJAB,0,0,0
151207,Faridkot,PUNJAB,0,0,0
151208,Moga,PUNJAB,0,0,0
151209,Faridkot,PUNJAB,0,0,0
151210,Muktsar,PUNJAB,0,0,0
151211,Muktsar,PUNJAB,0,0,0
151212,Faridkot,PUNJAB,0,0,0
151213,Faridkot,PUNJAB,0,0,0
151301,Bathinda,PUNJAB,0,0,0
151302,Bathinda,PUNJAB,0,0,0
151401,Bathinda,PUNJAB,0,0,0
151501,Bathinda,PUNJAB,0,0,0
151502,Mansa,PUNJAB,0,0,0
151503,Mansa,PUNJAB,0,0,0
151504,Mansa,PUNJAB,0,0,0
151505,Mansa,PUNJAB,0,0,0
151506,Mansa,PUNJAB,0,0,0
151507,Mansa,PUNJAB,0,0,0
151508,Mansa,PUNJAB,0,0,0
151509,Mansa,PUNJAB,0,0,0
151510,Mansa,PUNJAB,0,0,0
152001,Firozpur,PUNJAB,0,0,0
152002,Firozpur,PUNJAB,0,0,0
152003,Firozpur,PUNJAB,0,0,0
152004,Firozpur,PUNJAB,0,0,0
152005,Firozpur,PUNJAB,0,0,0
152021,Firozpur,PUNJAB,0,0,0
152022,Firozpur,PUNJAB,0,0,0
152023,Firozpur,PUNJAB,0,0,0
152024,Firozpur,PUNJAB,0,0,0
152025,Faridkot,PUNJAB,0,0,0
152026,Muktsar,PUNJAB,0,0,0
152028,Firozpur,PUNJAB,0,0,0
152031,Muktsar,PUNJAB,0,0,0
152032,Muktsar,PUNJAB,0,0,0
152033,Firozpur,PUNJAB,0,0,0
152101,Muktsar,PUNJAB,0,0,0
152107,Muktsar,PUNJAB,0,0,0
152112,Muktsar,PUNJAB,0,0,0
152113,Muktsar,PUNJAB,0,0,0
152114,Muktsar,PUNJAB,0,0,0
152115,Muktsar,PUNJAB,0,0,0
152116,Firozpur,PUNJAB,0,0,0
152117,Firozpur,PUNJAB,0,0,0
152118,Fazilka,PUNJAB,0,0,0
152121,Firozpur,PUNJAB,0,0,0
152122,Firozpur,PUNJAB,0,0,0
152123,Firozpur,PUNJAB,0,0,0
152124,Firozpur,PUNJAB,0,0,0
152128,Firozpur,PUNJAB,0,0,0
152132,Firozpur,PUNJAB,0,0,0
160001,Chandigarh,CHANDIGARH,0,0,0
160002,Chandigarh,CHANDIGARH,0,0,0
160003,Chandigarh,CHANDIGARH,0,0,0
160004,Chandigarh,CHANDIGARH,0,0,0
160009,Chandigarh,CHANDIGARH,0,0,0
160011,Chandigarh,CHANDIGARH,0,0,0
160012,Chandigarh,CHANDIGARH,0,0,0
160014,Chandigarh,CHANDIGARH,0,0,0
160015,Chandigarh,CHANDIGARH,0,0,0
160017,Chandigarh,CHANDIGARH,0,0,0
160018,Chandigarh,CHANDIGARH,0,0,0
160019,Chandigarh,CHANDIGARH,0,0,0
160020,Chandigarh,CHANDIGARH,0,0,0
160022,Chandigarh,CHANDIGARH,0,0,0
160023,Chandigarh,CHANDIGARH,0,0,0
160025,Chandigarh,CHANDIGARH,0,0,0
160030,Chandigarh,CHANDIGARH,0,0,0
160036,Chandigarh,CHANDIGARH,0,0,0
160047,Chandigarh,CHANDIGARH,0,0,0
160055,Rupnagar,PUNJAB,0,0,0
160059,Rupnagar,PUNJAB,0,0,0
160062,Rupnagar,PUNJAB,0,0,0
160071,Rupnagar,PUNJAB,0,0,0
160101,Chandigarh,CHANDIGARH,0,0,0
160102,Chandigarh,CHANDIGARH,0,0,0
160103,Mohali,PUNJAB,0,0,0
160104,Mohali,PUNJAB,0,0,0
171001,Shimla,HIMACHAL PRADESH,0,0,0
171002,Shimla,HIMACHAL PRADESH,0,0,0
171003,Shimla,HIMACHAL PRADESH,0,0,0
171004,Shimla,HIMACHAL PRADESH,0,0,0
171005,Shimla,HIMACHAL PRADESH,0,0,0
171006,Shimla,HIMACHAL PRADESH,0,0,0
171007,Shimla,HIMACHAL PRADESH,0,0,0
171008,Shimla,HIMACHAL PRADESH,0,0,0
171009,Shimla,HIMACHAL PRADESH,0,0,0
171010,Shimla,HIMACHAL PRADESH,0,0,0
171011,Shimla,HIMACHAL PRADESH,0,0,0
171012,Shimla,HIMACHAL PRADESH,0,0,0
171013,Shimla,HIMACHAL PRADESH,0,0,0
171018,Shimla,HIMACHAL PRADESH,0,0,0
171019,Shimla,HIMACHAL PRADESH,0,0,0
171102,Solan,HIMACHAL PRADESH,0,0,0
171103,Shimla,HIMACHAL PRADESH,0,0,0
171201,Shimla,HIMACHAL PRADESH,0,0,0
171202,Shimla,HIMACHAL PRADESH,0,0,0
171203,Shimla,HIMACHAL PRADESH,0,0,0
171204,Shimla,HIMACHAL PRADESH,0,0,0
171205,Shimla,HIMACHAL PRADESH,0,0,0
171206,Shimla,HIMACHAL PRADESH,0,0,0
171207,Shimla,HIMACHAL PRADESH,0,0,0
171208,Shimla,HIMACHAL PRADESH,0,0,0
171209,Shimla,HIMACHAL PRADESH,0,0,0
171210,Shimla,HIMACHAL PRADESH,0,0,0
171211,Shimla,HIMACHAL PRADESH,0,0,0
171212,Shimla,HIMACHAL PRADESH,0,0,0
171213,Shimla,HIMACHAL PRADESH,0,0,0
171214,Shimla,HIMACHAL PRADESH,0,0,0
171215,Shimla,HIMACHAL PRADESH,0,0,0
171216,Shimla,HIMACHAL PRADESH,0,0,0
171217,Shimla,HIMACHAL PRADESH,0,0,0
171218,Shimla,HIMACHAL PRADESH,0,0,0
171219,Shimla,HIMACHAL PRADESH,0,0,0
171220,Shimla,HIMACHAL PRADESH,0,0,0
171221,Shimla,HIMACHAL PRADESH,0,0,0
171222,Shimla,HIMACHAL PRADESH,0,0,0
171223,Shimla,HIMACHAL PRADESH,0,0,0
171224,Shimla,HIMACHAL PRADESH,0,0,0
171225,Shimla,HIMACHAL PRADESH,0,0,0
171226,Sirmaur,HIMACHAL PRADESH,0,0,0
171301,Shimla,HIMACHAL PRADESH,0,0,0
172001,Kullu,HIMACHAL PRADESH,0,0,0
172002,Kullu,HIMACHAL PRADESH,0,0,0
172021,Shimla,HIMACHAL PRADESH,0,0,0
172022,Shimla,HIMACHAL PRADESH,0,0,0
172023,Kullu,HIMACHAL PRADESH,0,0,0
172024,Shimla,HIMACHAL PRADESH,0,0,0
172025,Kullu,HIMACHAL PRADESH,0,0,0
172026,Kullu,HIMACHAL PRADESH,0,0,0
172027,Shimla,HIMACHAL PRADESH,0,0,0
172028,Shimla,HIMACHAL PRADESH,0,0,0
172029,Shimla,HIMACHAL PRADESH,0,0,0
172030,Shimla,HIMACHAL PRADESH,0,0,0
172031,Shimla,HIMACHAL PRADESH,0,0,0
172032,Kullu,HIMACHAL PRADESH,0,0,0
172033,Kullu,HIMACHAL PRADESH,0,0,0
172034,Shimla,HIMACHAL PRADESH,0,0,0
172101,Kinnaur,HIMACHAL PRADESH,0,0,0
172102,Shimla,HIMACHAL PRADESH,0,0,0
172103,Kinnaur,HIMACHAL PRADESH,0,0,0
172104,Kinnaur,HIMACHAL PRADESH,0,0,0
172105,Kinnaur,HIMACHAL PRADESH,0,0,0
172106,Kinnaur,HIMACHAL PRADESH,0,0,0
172107,Kinnaur,HIMACHAL PRADESH,0,0,0
172108,Kinnaur,HIMACHAL PRADESH,0,0,0
172109,Kinnaur,HIMACHAL PRADESH,0,0,0
172110,Kinnaur,HIMACHAL PRADESH,0,0,0
172111,Kinnaur,HIMACHAL PRADESH,0,0,0
172112,Kinnaur,HIMACHAL PRADESH,0,0,0
172113,Lahul & Spiti,HIMACHAL PRADESH,0,0,0
172114,Lahul & Spiti,HIMACHAL PRADESH,0,0,0
172115,Kinnaur,HIMACHAL PRADESH,0,0,0
172116,Kinnaur,HIMACHAL PRADESH,0,0,0
172117,Lahul & Spiti,HIMACHAL PRADESH,0,0,0
172118,Kinnaur,HIMACHAL PRADESH,0,0,0
172201,Kullu,HIMACHAL PRADESH,0,0,0
173001,Sirmaur,HIMACHAL PRADESH,0,0,0
173021,Sirmaur,HIMACHAL PRADESH,0,0,0
173022,Sirmaur,HIMACHAL PRADESH,0,0,0
173023,Sirmaur,HIMACHAL PRADESH,0,0,0
173024,Sirmaur,HIMACHAL PRADESH,0,0,0
173025,Sirmaur,HIMACHAL PRADESH,0,0,0
173026,Sirmaur,HIMACHAL PRADESH,0,0,0
173027,Sirmaur,HIMACHAL PRADESH,0,0,0
173028,Sirmaur,HIMACHAL PRADESH,0,0,0
173029,Sirmaur,HIMACHAL PRADESH,0,0,0
173030,Sirmaur,HIMACHAL PRADESH,0,0,0
173031,Sirmaur,HIMACHAL PRADESH,0,0,0
173032,Sirmaur,HIMACHAL PRADESH,0,0,0
173101,Sirmaur,HIMACHAL PRADESH,0,0,0
173104,Sirmaur,HIMACHAL PRADESH,0,0,0
173201,Solan,HIMACHAL PRADESH,0,0,0
173202,Solan,HIMACHAL PRADESH,0,0,0
173204,Solan,HIMACHAL PRADESH,0,0,0
173205,Solan,HIMACHAL PRADESH,0,0,0
173206,Solan,HIMACHAL PRADESH,0,0,0
173207,Solan,HIMACHAL PRADESH,0,0,0
173208,Solan,HIMACHAL PRADESH,0,0,0
173209,Solan,HIMACHAL PRADESH,0,0,0
173210,Solan,HIMACHAL PRADESH,0,0,0
173211,Solan,HIMACHAL PRADESH,0,0,0
173212,Solan,HIMACHAL PRADESH,0,0,0
173213,Solan,HIMACHAL PRADESH,0,0,0
173214,Solan,HIMACHAL PRADESH,0,0,0
173215,Solan,HIMACHAL PRADESH,0,0,0
173217,Shimla,HIMACHAL PRADESH,0,0,0
173218,Solan,HIMACHAL PRADESH,0,0,0
173220,Solan,HIMACHAL PRADESH,0,0,0
173221,Solan,HIMACHAL PRADESH,0,0,0
173222,Solan,HIMACHAL PRADESH,0,0,0
173223,Sirmaur,HIMACHAL PRADESH,0,0,0
173225,Solan,HIMACHAL PRADESH,0,0,0
173229,Sirmaur,HIMACHAL PRADESH,0,0,0
173230,Solan,HIMACHAL PRADESH,0,0,0
173233,Solan,HIMACHAL PRADESH,0,0,0
173234,Solan,HIMACHAL PRADESH,0,0,0
173235,Solan,HIMACHAL PRADESH,0,0,0
174001,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174002,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174003,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174004,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174005,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174011,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174012,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174013,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174015,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174017,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174021,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174023,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174024,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174026,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174027,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174028,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174029,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174030,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174031,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174032,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174033,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174034,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174035,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174036,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174101,Solan,HIMACHAL PRADESH,0,0,0
174102,Solan,HIMACHAL PRADESH,0,0,0
174103,Solan,HIMACHAL PRADESH,0,0,0
174201,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174301,Una,HIMACHAL PRADESH,0,0,0
174302,Una,HIMACHAL PRADESH,0,0,0
174303,Una,HIMACHAL PRADESH,0,0,0
174304,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
174305,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
174306,Una,HIMACHAL PRADESH,0,0,0
174307,Una,HIMACHAL PRADESH,0,0,0
174308,Una,HIMACHAL PRADESH,0,0,0
174309,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
174310,Bilaspur (HP),HIMACHAL PRADESH,0,0,0
174311,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
174312,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
174314,Una,HIMACHAL PRADESH,0,0,0
174315,Una,HIMACHAL PRADESH,0,0,0
174316,Una,HIMACHAL PRADESH,0,0,0
174317,Una,HIMACHAL PRADESH,0,0,0
174319,Una,HIMACHAL PRADESH,0,0,0
174320,Una,HIMACHAL PRADESH,0,0,0
174321,Una,HIMACHAL PRADESH,0,0,0
174405,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
174503,Una,HIMACHAL PRADESH,0,0,0
174505,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
175001,Mandi,HIMACHAL PRADESH,0,0,0
175002,Mandi,HIMACHAL PRADESH,0,0,0
175003,Mandi,HIMACHAL PRADESH,0,0,0
175004,Mandi,HIMACHAL PRADESH,0,0,0
175005,Mandi,HIMACHAL PRADESH,0,0,0
175006,Mandi,HIMACHAL PRADESH,0,0,0
175007,Mandi,HIMACHAL PRADESH,0,0,0
175008,Mandi,HIMACHAL PRADESH,0,0,0
175009,Mandi,HIMACHAL PRADESH,0,0,0
175010,Mandi,HIMACHAL PRADESH,0,0,0
175011,Mandi,HIMACHAL PRADESH,0,0,0
175012,Mandi,HIMACHAL PRADESH,0,0,0
175013,Kangra,HIMACHAL PRADESH,0,0,0
175014,Mandi,HIMACHAL PRADESH,0,0,0
175015,Mandi,HIMACHAL PRADESH,0,0,0
175016,Mandi,HIMACHAL PRADESH,0,0,0
175017,Mandi,HIMACHAL PRADESH,0,0,0
175018,Mandi,HIMACHAL PRADESH,0,0,0
175019,Mandi,HIMACHAL PRADESH,0,0,0
175021,Mandi,HIMACHAL PRADESH,0,0,0
175023,Mandi,HIMACHAL PRADESH,0,0,0
175024,Mandi,HIMACHAL PRADESH,0,0,0
175025,Mandi,HIMACHAL PRADESH,0,0,0
175026,Mandi,HIMACHAL PRADESH,0,0,0
175027,Mandi,HIMACHAL PRADESH,0,0,0
175028,Mandi,HIMACHAL PRADESH,0,0,0
175029,Mandi,HIMACHAL PRADESH,0,0,0
175030,Mandi,HIMACHAL PRADESH,0,0,0
175031,Mandi,HIMACHAL PRADESH,0,0,0
175032,Mandi,HIMACHAL PRADESH,0,0,0
175033,Mandi,HIMACHAL PRADESH,0,0,0
175034,Mandi,HIMACHAL PRADESH,0,0,0
175035,Mandi,HIMACHAL PRADESH,0,0,0
175036,Mandi,HIMACHAL PRADESH,0,0,0
175037,Mandi,HIMACHAL PRADESH,0,0,0
175038,Mandi,HIMACHAL PRADESH,0,0,0
175039,Mandi,HIMACHAL PRADESH,0,0,0
175040,Mandi,HIMACHAL PRADESH,0,0,0
175042,Mandi,HIMACHAL PRADESH,0,0,0
175046,Mandi,HIMACHAL PRADESH,0,0,0
175047,Mandi,HIMACHAL PRADESH,0,0,0
175048,Mandi,HIMACHAL PRADESH,0,0,0
175049,Mandi,HIMACHAL PRADESH,0,0,0
175050,Mandi,HIMACHAL PRADESH,0,0,0
175051,Mandi,HIMACHAL PRADESH,0,0,0
175052,Mandi,HIMACHAL PRADESH,0,0,0
175101,Kullu,HIMACHAL PRADESH,0,0,0
175102,Kullu,HIMACHAL PRADESH,0,0,0
175103,Kullu,HIMACHAL PRADESH,0,0,0
175104,Kullu,HIMACHAL PRADESH,0,0,0
175105,Kullu,HIMACHAL PRADESH,0,0,0
175106,Mandi,HIMACHAL PRADESH,0,0,0
175121,Mandi,HIMACHAL PRADESH,0,0,0
175122,Kullu,HIMACHAL PRADESH,0,0,0
175123,Mandi,HIMACHAL PRADESH,0,0,0
175124,Mandi,HIMACHAL PRADESH,0,0,0
175125,Mandi,HIMACHAL PRADESH,0,0,0
175126,Kullu,HIMACHAL PRADESH,0,0,0
175128,Kullu,HIMACHAL PRADESH,0,0,0
175129,Kullu,HIMACHAL PRADESH,0,0,0
175130,Kullu,HIMACHAL PRADESH,0,0,0
175131,Kullu,HIMACHAL PRADESH,0,0,0
175132,Lahul & Spiti,HIMACHAL PRADESH,0,0,0
175133,Lahul & Spiti,HIMACHAL PRADESH,0,0,0
175134,Kullu,HIMACHAL PRADESH,0,0,0
175136,Kullu,HIMACHAL PRADESH,0,0,0
175138,Kullu,HIMACHAL PRADESH,0,0,0
175139,Lahul & Spiti,HIMACHAL PRADESH,0,0,0
175140,Lahul & Spiti,HIMACHAL PRADESH,0,0,0
175141,Mandi,HIMACHAL PRADESH,0,0,0
175142,Lahul & Spiti,HIMACHAL PRADESH,0,0,0
175143,Kullu,HIMACHAL PRADESH,0,0,0
176001,Kangra,HIMACHAL PRADESH,0,0,0
176021,Kangra,HIMACHAL PRADESH,0,0,0
176022,Kangra,HIMACHAL PRADESH,0,0,0
176023,Kangra,HIMACHAL PRADESH,0,0,0
176025,Kangra,HIMACHAL PRADESH,0,0,0
176026,Kangra,HIMACHAL PRADESH,0,0,0
176027,Kangra,HIMACHAL PRADESH,0,0,0
176028,Kangra,HIMACHAL PRADESH,0,0,0
176029,Kangra,HIMACHAL PRADESH,0,0,0
176030,Kangra,HIMACHAL PRADESH,0,0,0
176031,Kangra,HIMACHAL PRADESH,0,0,0
176032,Kangra,HIMACHAL PRADESH,0,0,0
176033,Kangra,HIMACHAL PRADESH,0,0,0
176036,Kangra,HIMACHAL PRADESH,0,0,0
176037,Kangra,HIMACHAL PRADESH,0,0,0
176038,Kangra,HIMACHAL PRADESH,0,0,0
176039,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
176040,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
176041,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
176042,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
176043,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
176044,Hamirpur(HP),HIMACHAL PRADESH,0,0,0
